,ensembl_gene_id,hgnc_symbol,gene_biotype,external_gene_name
37007,ENSG00000100058,CRYBB2P1,transcribed_unprocessed_pseudogene,CRYBB2P1
37008,ENSG00000238077,NMNAT1P3,processed_pseudogene,NMNAT1P3
37009,ENSG00000286361,,lncRNA,
37010,ENSG00000114796,KLHL24,protein_coding,KLHL24
37011,ENSG00000167104,BPIFB6,protein_coding,BPIFB6
37012,ENSG00000224709,OR11M1P,unitary_pseudogene,OR11M1P
37013,ENSG00000291087,,lncRNA,CRYBB2P1
37014,ENSG00000286476,,lncRNA,
37015,ENSG00000104872,PIH1D1,protein_coding,PIH1D1
37016,ENSG00000156599,ZDHHC5,protein_coding,ZDHHC5
37017,ENSG00000127314,RAP1B,protein_coding,RAP1B
37018,ENSG00000214245,PUDPP3,processed_pseudogene,PUDPP3
37019,ENSG00000186191,BPIFB4,protein_coding,BPIFB4
37020,ENSG00000273360,,lncRNA,
37021,ENSG00000277056,,unprocessed_pseudogene,
37022,ENSG00000225299,,lncRNA,
37023,ENSG00000226448,RPL7AP51,processed_pseudogene,RPL7AP51
37024,ENSG00000276866,MIR7151,miRNA,MIR7151
37025,ENSG00000213606,AKR1B10P1,processed_pseudogene,AKR1B10P1
37026,ENSG00000225922,RPL21P92,processed_pseudogene,RPL21P92
37027,ENSG00000261188,TFIP11-DT,lncRNA,TFIP11-DT
37028,ENSG00000108176,DNAJC12,protein_coding,DNAJC12
37029,ENSG00000128294,TPST2,protein_coding,TPST2
37030,ENSG00000233916,ZDHHC20P1,processed_pseudogene,ZDHHC20P1
37031,ENSG00000204642,HLA-F,protein_coding,HLA-F
37032,ENSG00000286263,,lncRNA,
37033,ENSG00000227006,,lncRNA,
37034,ENSG00000236372,,lncRNA,
37035,ENSG00000224525,,lncRNA,
37036,ENSG00000011275,RNF216,protein_coding,RNF216
37037,ENSG00000173728,C1orf100,protein_coding,C1orf100
37038,ENSG00000131050,BPIFA2,protein_coding,BPIFA2
37039,ENSG00000239151,RNU7-195P,snRNA,RNU7-195P
37040,ENSG00000259699,HMGB1P8,processed_pseudogene,HMGB1P8
37041,ENSG00000285619,,lncRNA,
37042,ENSG00000280331,,TEC,
37043,ENSG00000259948,,processed_pseudogene,
37044,ENSG00000136514,RTP4,protein_coding,RTP4
37045,ENSG00000254498,,processed_pseudogene,
37046,ENSG00000212520,RNU6-1250P,snRNA,RNU6-1250P
37047,ENSG00000234632,NECAP1P2,processed_pseudogene,NECAP1P2
37048,ENSG00000239942,RN7SL394P,misc_RNA,RN7SL394P
37049,ENSG00000140522,RLBP1,protein_coding,RLBP1
37050,ENSG00000256034,,lncRNA,
37051,ENSG00000237141,DNAJC19P1,processed_pseudogene,DNAJC19P1
37052,ENSG00000272892,,lncRNA,
37053,ENSG00000225658,TAF13P2,processed_pseudogene,TAF13P2
37054,ENSG00000252113,RNU6-523P,snRNA,RNU6-523P
37055,ENSG00000219932,RPL12P8,processed_pseudogene,RPL12P8
37056,ENSG00000096717,SIRT1,protein_coding,SIRT1
37057,ENSG00000175581,MRPL48,protein_coding,MRPL48
37058,ENSG00000237737,DCTN1-AS1,lncRNA,DCTN1-AS1
37059,ENSG00000285938,,protein_coding,
37060,ENSG00000285957,,lncRNA,
37061,ENSG00000243944,,lncRNA,
37062,ENSG00000253696,KBTBD11-OT1,lncRNA,KBTBD11-OT1
37063,ENSG00000176595,KBTBD11,protein_coding,KBTBD11
37064,ENSG00000273778,MIR6765,miRNA,MIR6765
37065,ENSG00000257622,,lncRNA,
37066,ENSG00000237331,XIAP-AS1,lncRNA,XIAP-AS1
37067,ENSG00000244503,EEF1A1P45,processed_pseudogene,EEF1A1P45
37068,ENSG00000252627,RNU6-122P,snRNA,RNU6-122P
37069,ENSG00000237025,PARD6BP1,processed_pseudogene,PARD6BP1
37070,ENSG00000241313,WWTR1-AS1,lncRNA,WWTR1-AS1
37071,ENSG00000270988,,lncRNA,
37072,ENSG00000232412,STAG2-AS1,lncRNA,STAG2-AS1
37073,ENSG00000253805,,lncRNA,
37074,ENSG00000179364,PACS2,protein_coding,PACS2
37075,ENSG00000036448,MYOM2,protein_coding,MYOM2
37076,ENSG00000226912,ISCA2P1,processed_pseudogene,ISCA2P1
37077,ENSG00000101972,STAG2,protein_coding,STAG2
37078,ENSG00000278404,,misc_RNA,
37079,ENSG00000225742,LINC02036,lncRNA,LINC02036
37080,ENSG00000206028,,lncRNA,
37081,ENSG00000159239,,protein_coding,
37082,ENSG00000277941,,misc_RNA,
37083,ENSG00000234521,,transcribed_unitary_pseudogene,
37084,ENSG00000275942,,misc_RNA,
37085,ENSG00000276991,,misc_RNA,
37086,ENSG00000094975,SUCO,protein_coding,SUCO
37087,ENSG00000290475,,lncRNA,AP1B1P1
37088,ENSG00000286623,,lncRNA,
37089,ENSG00000237439,,transcribed_unprocessed_pseudogene,
37090,ENSG00000233155,HMGA1P8,processed_pseudogene,HMGA1P8
37091,ENSG00000234479,AP1B1P1,transcribed_unprocessed_pseudogene,AP1B1P1
37092,ENSG00000232707,AP1B1P2,unprocessed_pseudogene,AP1B1P2
37093,ENSG00000239674,,lncRNA,
37094,ENSG00000288811,,lncRNA,
37095,ENSG00000277870,FAM230A,lncRNA,FAM230A
37096,ENSG00000005448,WDR54,protein_coding,WDR54
37097,ENSG00000237662,SOCS2P1,processed_pseudogene,SOCS2P1
37098,ENSG00000224876,,lncRNA,
37099,ENSG00000131059,BPIFA3,protein_coding,BPIFA3
37100,ENSG00000277017,,lncRNA,
37101,ENSG00000144730,IL17RD,protein_coding,IL17RD
37102,ENSG00000278044,FAM247B,lncRNA,FAM247B
37103,ENSG00000274252,GGTLC3,protein_coding,GGTLC3
37104,ENSG00000275101,MIR6766,miRNA,MIR6766
37105,ENSG00000261441,POLG-DT,lncRNA,POLG-DT
37106,ENSG00000279708,,TEC,
37107,ENSG00000275319,,misc_RNA,Metazoa_SRP
37108,ENSG00000287717,,lncRNA,
37109,ENSG00000277690,,processed_pseudogene,
37110,ENSG00000284329,MIR9-3,miRNA,MIR9-3
37111,ENSG00000278558,TMEM191B,protein_coding,TMEM191B
37112,ENSG00000140199,SLC12A6,protein_coding,SLC12A6
37113,ENSG00000290425,,lncRNA,PI4KAP1
37114,ENSG00000169900,PYDC1,protein_coding,PYDC1
37115,ENSG00000198183,BPIFA1,protein_coding,BPIFA1
37116,ENSG00000225864,,unprocessed_pseudogene,
37117,ENSG00000214922,HLA-F-AS1,lncRNA,HLA-F-AS1
37118,ENSG00000161618,ALDH16A1,protein_coding,ALDH16A1
37119,ENSG00000164542,MATCAP2,protein_coding,MATCAP2
37120,ENSG00000261052,SULT1A3,protein_coding,SULT1A3
37121,ENSG00000239257,RPL23AP1,transcribed_processed_pseudogene,RPL23AP1
37122,ENSG00000226318,RPS3AP38,processed_pseudogene,RPS3AP38
37123,ENSG00000273340,MICE,transcribed_unprocessed_pseudogene,MICE
37124,ENSG00000266467,RN7SL220P,misc_RNA,RN7SL220P
37125,ENSG00000227758,HCG9P5,unprocessed_pseudogene,HCG9P5
37126,ENSG00000236375,POU5F1P5,processed_pseudogene,POU5F1P5
37127,ENSG00000199290,,misc_RNA,Y_RNA
37128,ENSG00000235821,IFITM4P,processed_pseudogene,IFITM4P
37129,ENSG00000272236,,lncRNA,
37130,ENSG00000285761,,lncRNA,
37131,ENSG00000270896,,processed_pseudogene,
37132,ENSG00000148719,DNAJB12,protein_coding,DNAJB12
37133,ENSG00000176998,HCG4,unprocessed_pseudogene,HCG4
37134,ENSG00000261548,HLA-P,unprocessed_pseudogene,HLA-P
37135,ENSG00000213880,RPL7AP7,processed_pseudogene,RPL7AP7
37136,ENSG00000237042,MICG,unprocessed_pseudogene,MICG
37137,ENSG00000205318,GCNT2P1,processed_pseudogene,GCNT2P1
37138,ENSG00000285763,,lncRNA,
37139,ENSG00000201048,,misc_RNA,Y_RNA
37140,ENSG00000111845,PAK1IP1,protein_coding,PAK1IP1
37141,ENSG00000111843,TMEM14C,protein_coding,TMEM14C
37142,ENSG00000115274,INO80B,protein_coding,INO80B
37143,ENSG00000272097,TMEM14B-DT,lncRNA,TMEM14B-DT
37144,ENSG00000274602,PI4KAP1,transcribed_unprocessed_pseudogene,PI4KAP1
37145,ENSG00000108018,SORCS1,protein_coding,SORCS1
37146,ENSG00000137210,TMEM14B,protein_coding,TMEM14B
37147,ENSG00000274625,,scaRNA,
37148,ENSG00000222630,RN7SKP131,misc_RNA,RN7SKP131
37149,ENSG00000275793,RIMBP3,protein_coding,RIMBP3
37150,ENSG00000199975,RN7SKP243,misc_RNA,RN7SKP243
37151,ENSG00000256681,MIX23P5,processed_pseudogene,MIX23P5
37152,ENSG00000275362,,misc_RNA,Metazoa_SRP
37153,ENSG00000278110,SUSD2P2,unprocessed_pseudogene,SUSD2P2
37154,ENSG00000181924,COA4,protein_coding,COA4
37155,ENSG00000286175,FAM246B,protein_coding,FAM246B
37156,ENSG00000273907,CA15P2,unprocessed_pseudogene,CA15P2
37157,ENSG00000273643,PPP1R26P2,processed_pseudogene,PPP1R26P2
37158,ENSG00000290711,,lncRNA,
37159,ENSG00000237476,LINC01637,lncRNA,LINC01637
37160,ENSG00000106443,PHF14,protein_coding,PHF14
37161,ENSG00000274049,INO80B-WBP1,protein_coding,INO80B-WBP1
37162,ENSG00000272829,,lncRNA,
37163,ENSG00000230513,THAP7-AS1,lncRNA,THAP7-AS1
37164,ENSG00000273593,MIR7160,miRNA,MIR7160
37165,ENSG00000284130,TUBA3FP,protein_coding,TUBA3FP
37166,ENSG00000287970,,lncRNA,
37167,ENSG00000175575,PAAF1,protein_coding,PAAF1
37168,ENSG00000076554,TPD52,protein_coding,TPD52
37169,ENSG00000239779,WBP1,protein_coding,WBP1
37170,ENSG00000291240,,protein_coding,
37171,ENSG00000269469,,protein_coding,
37172,ENSG00000099960,SLC7A4,protein_coding,SLC7A4
37173,ENSG00000090554,FLT3LG,protein_coding,FLT3LG
37174,ENSG00000290799,,lncRNA,
37175,ENSG00000291044,,lncRNA,
37176,ENSG00000263179,HNRNPCP4,processed_pseudogene,HNRNPCP4
37177,ENSG00000175643,RMI2,protein_coding,RMI2
37178,ENSG00000233106,RPL12P3,processed_pseudogene,RPL12P3
37179,ENSG00000125999,BPIFB1,protein_coding,BPIFB1
37180,ENSG00000138246,DNAJC13,protein_coding,DNAJC13
37181,ENSG00000107872,FBXL15,protein_coding,FBXL15
37182,ENSG00000178279,TNP2,protein_coding,TNP2
37183,ENSG00000290961,,lncRNA,
37184,ENSG00000215478,CES5AP1,transcribed_unprocessed_pseudogene,CES5AP1
37185,ENSG00000178217,SH2D4B,protein_coding,SH2D4B
37186,ENSG00000178257,PRM3,protein_coding,PRM3
37187,ENSG00000212228,,snoRNA,
37188,ENSG00000290449,,lncRNA,
37189,ENSG00000122304,PRM2,protein_coding,PRM2
37190,ENSG00000233146,BPIFB5P,unitary_pseudogene,BPIFB5P
37191,ENSG00000125997,BPIFB9P,transcribed_unitary_pseudogene,BPIFB9P
37192,ENSG00000290920,,lncRNA,
37193,ENSG00000101391,CDK5RAP1,protein_coding,CDK5RAP1
37194,ENSG00000274209,ANTXRL,protein_coding,ANTXRL
37195,ENSG00000175646,PRM1,protein_coding,PRM1
37196,ENSG00000286883,,lncRNA,
37197,ENSG00000204822,MRPL53,protein_coding,MRPL53
37198,ENSG00000287429,,lncRNA,
37199,ENSG00000248409,CCDC188BP,unprocessed_pseudogene,CCDC188BP
37200,ENSG00000221801,MIR548H2,miRNA,MIR548H2
37201,ENSG00000199668,,misc_RNA,Y_RNA
37202,ENSG00000263080,,lncRNA,
37203,ENSG00000133519,ZDHHC8BP,transcribed_unprocessed_pseudogene,ZDHHC8BP
37204,ENSG00000262703,,lncRNA,
37205,ENSG00000234928,LINC01659,lncRNA,LINC01659
37206,ENSG00000262636,,processed_pseudogene,
37207,ENSG00000135637,CCDC142,protein_coding,CCDC142
37208,ENSG00000262999,,lncRNA,
37209,ENSG00000184602,SNN,protein_coding,SNN
37210,ENSG00000227755,,transcribed_processed_pseudogene,
37211,ENSG00000178248,FAM230I,lncRNA,FAM230I
37212,ENSG00000262420,,lncRNA,
37213,ENSG00000274505,,misc_RNA,Metazoa_SRP
37214,ENSG00000278985,,TEC,
37215,ENSG00000260213,CENPN-AS1,lncRNA,CENPN-AS1
37216,ENSG00000277758,SYT15B,protein_coding,SYT15B
37217,ENSG00000284512,,protein_coding,
37218,ENSG00000228315,GUSBP11,lncRNA,GUSBP11
37219,ENSG00000261061,,lncRNA,
37220,ENSG00000166454,ATMIN,protein_coding,ATMIN
37221,ENSG00000106477,CEP41,protein_coding,CEP41
37222,ENSG00000172650,AGAP5,protein_coding,AGAP5
37223,ENSG00000132376,INPP5K,protein_coding,INPP5K
37224,ENSG00000260643,,protein_coding,
37225,ENSG00000115282,TTC31,protein_coding,TTC31
37226,ENSG00000261141,,lncRNA,
37227,ENSG00000261838,,lncRNA,
37228,ENSG00000245059,,lncRNA,
37229,ENSG00000140905,GCSH,protein_coding,GCSH
37230,ENSG00000225811,,lncRNA,
37231,ENSG00000273093,,lncRNA,
37232,ENSG00000138136,LBX1,protein_coding,LBX1
37233,ENSG00000272162,,protein_coding,
37234,ENSG00000189090,FAM25G,protein_coding,FAM25G
37235,ENSG00000290958,,lncRNA,
37236,ENSG00000272578,,transcribed_unprocessed_pseudogene,
37237,ENSG00000279495,,TEC,
37238,ENSG00000162772,ATF3,protein_coding,ATF3
37239,ENSG00000242085,RPS20P33,processed_pseudogene,RPS20P33
37240,ENSG00000222383,RNA5SP203,rRNA_pseudogene,RNA5SP203
37241,ENSG00000286135,,protein_coding,
37242,ENSG00000226174,TEX22,protein_coding,TEX22
37243,ENSG00000159496,RGL4,protein_coding,RGL4
37244,ENSG00000285737,LINC02680,lncRNA,LINC02680
37245,ENSG00000111837,MAK,protein_coding,MAK
37246,ENSG00000148848,ADAM12,protein_coding,ADAM12
37247,ENSG00000251602,MTA1-DT,lncRNA,MTA1-DT
37248,ENSG00000182979,MTA1,protein_coding,MTA1
37249,ENSG00000244327,,lncRNA,
37250,ENSG00000273189,,lncRNA,
37251,ENSG00000241101,PRICKLE2-AS2,lncRNA,PRICKLE2-AS2
37252,ENSG00000275163,,protein_coding,
37253,ENSG00000201675,SNORD32A,snoRNA,SNORD32A
37254,ENSG00000199631,SNORD33,snoRNA,SNORD33
37255,ENSG00000202503,SNORD34,snoRNA,SNORD34
37256,ENSG00000241671,,processed_pseudogene,
37257,ENSG00000200259,SNORD35A,snoRNA,SNORD35A
37258,ENSG00000236297,EEF1A1P23,transcribed_processed_pseudogene,EEF1A1P23
37259,ENSG00000142534,RPS11,protein_coding,RPS11
37260,ENSG00000242017,ALG1L15P,processed_pseudogene,ALG1L15P
37261,ENSG00000223986,,processed_pseudogene,
37262,ENSG00000113924,HGD,protein_coding,HGD
37263,ENSG00000252608,RNU6-1191P,snRNA,RNU6-1191P
37264,ENSG00000286759,,lncRNA,
37265,ENSG00000135697,BCO1,protein_coding,BCO1
37266,ENSG00000200530,SNORD35B,snoRNA,SNORD35B
37267,ENSG00000207782,MIR150,miRNA,MIR150
37268,ENSG00000268681,COX6CP7,processed_pseudogene,COX6CP7
37269,ENSG00000272183,,lncRNA,
37270,ENSG00000115289,PCGF1,protein_coding,PCGF1
37271,ENSG00000227818,,lncRNA,
37272,ENSG00000135828,RNASEL,protein_coding,RNASEL
37273,ENSG00000104870,FCGRT,protein_coding,FCGRT
37274,ENSG00000280182,,TEC,
37275,ENSG00000260495,,lncRNA,
37276,ENSG00000284473,MIR4720,miRNA,MIR4720
37277,ENSG00000279021,,TEC,
37278,ENSG00000260229,PPIAP51,processed_pseudogene,PPIAP51
37279,ENSG00000279476,,TEC,
37280,ENSG00000277255,MIR7854,miRNA,MIR7854
37281,ENSG00000275109,MIR6504,miRNA,MIR6504
37282,ENSG00000279681,,TEC,
37283,ENSG00000279294,,TEC,
37284,ENSG00000279841,,TEC,
37285,ENSG00000286398,,lncRNA,
37286,ENSG00000239118,MIR1972-2,miRNA,MIR1972-2
37287,ENSG00000241183,,processed_pseudogene,
37288,ENSG00000185697,MYBL1,protein_coding,MYBL1
37289,ENSG00000076356,PLXNA2,protein_coding,PLXNA2
37290,ENSG00000090857,PDPR,protein_coding,PDPR
37291,ENSG00000243704,RN7SL105P,misc_RNA,RN7SL105P
37292,ENSG00000167705,RILP,protein_coding,RILP
37293,ENSG00000242536,,lncRNA,
37294,ENSG00000187792,ZNF70,protein_coding,ZNF70
37295,ENSG00000230115,TPRG1-AS2,lncRNA,TPRG1-AS2
37296,ENSG00000185561,TLCD2,protein_coding,TLCD2
37297,ENSG00000115297,TLX2,protein_coding,TLX2
37298,ENSG00000128218,VPREB3,protein_coding,VPREB3
37299,ENSG00000163389,POGLUT1,protein_coding,POGLUT1
37300,ENSG00000283824,MIR22,miRNA,MIR22
37301,ENSG00000169314,C22orf15,protein_coding,C22orf15
37302,ENSG00000167711,SERPINF2,protein_coding,SERPINF2
37303,ENSG00000124827,GCM2,protein_coding,GCM2
37304,ENSG00000144045,DQX1,protein_coding,DQX1
37305,ENSG00000235051,,lncRNA,
37306,ENSG00000204644,ZFP57,protein_coding,ZFP57
37307,ENSG00000288878,,lncRNA,
37308,ENSG00000101400,SNTA1,protein_coding,SNTA1
37309,ENSG00000220305,HNRNPH1P1,processed_pseudogene,HNRNPH1P1
37310,ENSG00000182944,EWSR1,protein_coding,EWSR1
37311,ENSG00000251988,RNU4ATAC18P,snRNA,RNU4ATAC18P
37312,ENSG00000146457,WTAP,protein_coding,WTAP
37313,ENSG00000286547,,lncRNA,
37314,ENSG00000160539,PLPP7,protein_coding,PLPP7
37315,ENSG00000186190,BPIFB3,protein_coding,BPIFB3
37316,ENSG00000285287,,unprocessed_pseudogene,
37317,ENSG00000235119,,lncRNA,
37318,ENSG00000271214,,processed_pseudogene,
37319,ENSG00000235797,,processed_pseudogene,
37320,ENSG00000157693,TMEM268,protein_coding,TMEM268
37321,ENSG00000179170,OR7E97P,unprocessed_pseudogene,OR7E97P
37322,ENSG00000155890,TRIM42,protein_coding,TRIM42
37323,ENSG00000115307,AUP1,protein_coding,AUP1
37324,ENSG00000088305,DNMT3B,protein_coding,DNMT3B
37325,ENSG00000201749,,misc_RNA,Y_RNA
37326,ENSG00000142552,RCN3,protein_coding,RCN3
37327,ENSG00000230054,TEX53,protein_coding,TEX53
37328,ENSG00000230601,TEX48,protein_coding,TEX48
37329,ENSG00000230284,,processed_pseudogene,
37330,ENSG00000274919,,processed_pseudogene,
37331,ENSG00000181634,TNFSF15,protein_coding,TNFSF15
37332,ENSG00000058866,DGKG,protein_coding,DGKG
37333,ENSG00000132386,SERPINF1,protein_coding,SERPINF1
37334,ENSG00000136888,ATP6V1G1,protein_coding,ATP6V1G1
37335,ENSG00000185523,SPATA45,protein_coding,SPATA45
37336,ENSG00000270917,,processed_pseudogene,
37337,ENSG00000236108,,processed_pseudogene,
37338,ENSG00000095261,PSMD5,protein_coding,PSMD5
37339,ENSG00000116711,PLA2G4A,protein_coding,PLA2G4A
37340,ENSG00000120896,SORBS3,protein_coding,SORBS3
37341,ENSG00000247228,,lncRNA,
37342,ENSG00000229626,PIGCP2,processed_pseudogene,PIGCP2
37343,ENSG00000273055,,lncRNA,
37344,ENSG00000238297,,snoRNA,U3
37345,ENSG00000261145,,processed_pseudogene,
37346,ENSG00000223496,EXOSC6,protein_coding,EXOSC6
37347,ENSG00000142546,NOSIP,protein_coding,NOSIP
37348,ENSG00000285427,SOD2-OT1,lncRNA,SOD2-OT1
37349,ENSG00000265648,RN7SL279P,misc_RNA,RN7SL279P
37350,ENSG00000120437,ACAT2,protein_coding,ACAT2
37351,ENSG00000091136,LAMB1,protein_coding,LAMB1
37352,ENSG00000157349,DDX19B,protein_coding,DDX19B
37353,ENSG00000256898,ARPC3P4,processed_pseudogene,ARPC3P4
37354,ENSG00000187726,DNAJB13,protein_coding,DNAJB13
37355,ENSG00000204021,LIPK,protein_coding,LIPK
37356,ENSG00000120438,TCP1,protein_coding,TCP1
37357,ENSG00000119403,PHF19,protein_coding,PHF19
37358,ENSG00000155256,ZFYVE27,protein_coding,ZFYVE27
37359,ENSG00000237571,LINC02862,lncRNA,LINC02862
37360,ENSG00000226750,,unprocessed_pseudogene,
37361,ENSG00000285665,TOP1P1,processed_pseudogene,TOP1P1
37362,ENSG00000231022,RPS3AP9,processed_pseudogene,RPS3AP9
37363,ENSG00000224436,,processed_pseudogene,
37364,ENSG00000138363,ATIC,protein_coding,ATIC
37365,ENSG00000228208,LINC02869,lncRNA,LINC02869
37366,ENSG00000255847,,lncRNA,
37367,ENSG00000273384,,lncRNA,
37368,ENSG00000238061,,processed_pseudogene,
37369,ENSG00000287425,,lncRNA,
37370,ENSG00000256189,,processed_pseudogene,
37371,ENSG00000234915,,lncRNA,
37372,ENSG00000256723,,processed_pseudogene,
37373,ENSG00000175564,UCP3,protein_coding,UCP3
37374,ENSG00000186532,SMYD4,protein_coding,SMYD4
37375,ENSG00000143845,ETNK2,protein_coding,ETNK2
37376,ENSG00000132383,RPA1,protein_coding,RPA1
37377,ENSG00000257270,,lncRNA,
37378,ENSG00000256098,,processed_pseudogene,
37379,ENSG00000182809,CRIP2,protein_coding,CRIP2
37380,ENSG00000214517,PPME1,protein_coding,PPME1
37381,ENSG00000235862,,lncRNA,
37382,ENSG00000227585,,processed_pseudogene,
37383,ENSG00000157060,SHCBP1L,protein_coding,SHCBP1L
37384,ENSG00000207073,,misc_RNA,Y_RNA
37385,ENSG00000126460,PRRG2,protein_coding,PRRG2
37386,ENSG00000172578,KLHL6,protein_coding,KLHL6
37387,ENSG00000108958,,processed_pseudogene,
37388,ENSG00000187870,RNFT1P3,unprocessed_pseudogene,RNFT1P3
37389,ENSG00000218454,HNRNPA1P19,processed_pseudogene,HNRNPA1P19
37390,ENSG00000213671,OLA1P2,processed_pseudogene,OLA1P2
37391,ENSG00000226549,SCDP1,processed_pseudogene,SCDP1
37392,ENSG00000264215,,lncRNA,
37393,ENSG00000241231,,lncRNA,
37394,ENSG00000264662,,processed_pseudogene,
37395,ENSG00000226981,ABHD17AP6,unprocessed_pseudogene,ABHD17AP6
37396,ENSG00000266369,,lncRNA,
37397,ENSG00000252483,RNU6-1178P,snRNA,RNU6-1178P
37398,ENSG00000119401,TRIM32,protein_coding,TRIM32
37399,ENSG00000265790,RNASEH1P1,processed_pseudogene,RNASEH1P1
37400,ENSG00000237213,RPL23AP22,processed_pseudogene,RPL23AP22
37401,ENSG00000265099,,processed_pseudogene,
37402,ENSG00000244456,SPECC1P2,transcribed_unprocessed_pseudogene,SPECC1P2
37403,ENSG00000224260,,lncRNA,
37404,ENSG00000264660,,lncRNA,
37405,ENSG00000237137,,processed_pseudogene,
37406,ENSG00000273399,,lncRNA,
37407,ENSG00000256124,LINC01152,lncRNA,LINC01152
37408,ENSG00000272871,,lncRNA,
37409,ENSG00000229029,CDCA4P1,processed_pseudogene,CDCA4P1
37410,ENSG00000268636,,lncRNA,
37411,ENSG00000147869,CER1,protein_coding,CER1
37412,ENSG00000126458,RRAS,protein_coding,RRAS
37413,ENSG00000271413,,processed_pseudogene,
37414,ENSG00000226101,LINC02097,lncRNA,LINC02097
37415,ENSG00000230454,,lncRNA,
37416,ENSG00000286500,,lncRNA,
37417,ENSG00000283647,,lncRNA,
37418,ENSG00000199814,RNU6-1260P,snRNA,RNU6-1260P
37419,ENSG00000214110,LDHAP4,transcribed_processed_pseudogene,LDHAP4
37420,ENSG00000215237,,unprocessed_pseudogene,
37421,ENSG00000150054,MPP7,protein_coding,MPP7
37422,ENSG00000260234,,protein_coding,
37423,ENSG00000207392,SNORA20,snoRNA,SNORA20
37424,ENSG00000213045,,processed_pseudogene,
37425,ENSG00000206910,SNORA29,snoRNA,SNORA29
37426,ENSG00000125398,SOX9,protein_coding,SOX9
37427,ENSG00000112110,MRPL18,protein_coding,MRPL18
37428,ENSG00000234297,PSIP1P1,processed_pseudogene,PSIP1P1
37429,ENSG00000287220,,lncRNA,
37430,ENSG00000228095,,processed_pseudogene,
37431,ENSG00000230063,,lncRNA,
37432,ENSG00000226590,UBE2V1P10,processed_pseudogene,UBE2V1P10
37433,ENSG00000285556,,lncRNA,
37434,ENSG00000235467,RPL10AP5,processed_pseudogene,RPL10AP5
37435,ENSG00000123684,LPGAT1,protein_coding,LPGAT1
37436,ENSG00000287930,,lncRNA,
37437,ENSG00000237747,,processed_pseudogene,
37438,ENSG00000264026,LINC02003,lncRNA,LINC02003
37439,ENSG00000226823,SUGT1P1,unprocessed_pseudogene,SUGT1P1
37440,ENSG00000228308,LINC01209,lncRNA,LINC01209
37441,ENSG00000228072,,lncRNA,
37442,ENSG00000225123,,processed_pseudogene,
37443,ENSG00000230215,LINC01840,lncRNA,LINC01840
37444,ENSG00000204982,PRSS3P4,unprocessed_pseudogene,PRSS3P4
37445,ENSG00000146453,PNLDC1,protein_coding,PNLDC1
37446,ENSG00000240875,LINC00886,lncRNA,LINC00886
37447,ENSG00000231991,ANXA2P2,processed_pseudogene,ANXA2P2
37448,ENSG00000228639,ROCR,lncRNA,ROCR
37449,ENSG00000183938,TRBV21OR9-2,TR_V_pseudogene,TRBV21OR9-2
37450,ENSG00000126461,SCAF1,protein_coding,SCAF1
37451,ENSG00000234122,TRBV22OR9-2,TR_V_pseudogene,TRBV22OR9-2
37452,ENSG00000229063,TRBV23OR9-2,TR_V_pseudogene,TRBV23OR9-2
37453,ENSG00000215206,TRBV24OR9-2,TR_V_pseudogene,TRBV24OR9-2
37454,ENSG00000241947,HNRNPA1P24,processed_pseudogene,HNRNPA1P24
37455,ENSG00000240215,TRBV25OR9-2,TR_V_pseudogene,TRBV25OR9-2
37456,ENSG00000239926,PRDX3P4,processed_pseudogene,PRDX3P4
37457,ENSG00000174912,METTL15P1,processed_pseudogene,METTL15P1
37458,ENSG00000237984,PTENP1,transcribed_processed_pseudogene,PTENP1
37459,ENSG00000288605,,lncRNA,
37460,ENSG00000163638,ADAMTS9,protein_coding,ADAMTS9
37461,ENSG00000281128,PTENP1-AS,lncRNA,PTENP1-AS
37462,ENSG00000231165,TRBV26OR9-2,TR_V_pseudogene,TRBV26OR9-2
37463,ENSG00000260947,,lncRNA,
37464,ENSG00000287063,,lncRNA,
37465,ENSG00000227301,,lncRNA,
37466,ENSG00000117707,PROX1,protein_coding,PROX1
37467,ENSG00000164756,SLC30A8,protein_coding,SLC30A8
37468,ENSG00000287495,,lncRNA,
37469,ENSG00000234899,SOX9-AS1,lncRNA,SOX9-AS1
37470,ENSG00000223394,TRBV29OR9-2,TR_V_pseudogene,TRBV29OR9-2
37471,ENSG00000107341,UBE2R2,protein_coding,UBE2R2
37472,ENSG00000200834,,misc_RNA,Y_RNA
37473,ENSG00000251748,RNU4ATAC11P,snRNA,RNU4ATAC11P
37474,ENSG00000238300,SNORD121B,snoRNA,SNORD121B
37475,ENSG00000238886,SNORD121A,snoRNA,SNORD121A
37476,ENSG00000226801,OSTCP8,processed_pseudogene,OSTCP8
37477,ENSG00000222259,RN7SKP114,misc_RNA,RN7SKP114
37478,ENSG00000228352,,lncRNA,
37479,ENSG00000198876,DCAF12,protein_coding,DCAF12
37480,ENSG00000284736,RNA5SP343,rRNA,RNA5SP343
37481,ENSG00000257407,,lncRNA,
37482,ENSG00000280269,,TEC,
37483,ENSG00000206913,,snoRNA,
37484,ENSG00000245008,,lncRNA,
37485,ENSG00000278112,,lncRNA,
37486,ENSG00000136014,USP44,protein_coding,USP44
37487,ENSG00000225166,,lncRNA,
37488,ENSG00000228044,,lncRNA,
37489,ENSG00000151704,KCNJ1,protein_coding,KCNJ1
